mmsiNo,imoNo,vsslNm,callLetter,vsslTp,vsslTpCd,vsslTpCrgo,vsslCls,vsslLen,vsslWidth,flag,flagCd,vsslDefBrd,lon,lat,sog,cog,rot,headSide,vsslNavi,vsslNaviCd,source,dt_pos_utc,dt_static_utc,vsslTpMain,vsslTpSub,dstNm,dstCd,eta
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,8.80,125.0810816700,32.7004500000,8.60,47.00,0,43,UNDER_WAY_USING_ENGINE,0,V-AIS,20221103053828,20221102061245,GENERAL_CARGO,,KR BUSAN,KRPUS,2022110414300000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,8.80,125.1480500000,32.7500666700,8.70,50.20,0,42,UNDER_WAY_USING_ENGINE,0,V-AIS,20221103061435,20221102061245,GENERAL_CARGO,,KR BUSAN,KRPUS,2022110414300000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,8.80,125.2211500000,32.7918650000,9.40,67.70,0,67,UNDER_WAY_USING_ENGINE,0,V-AIS,20221103063514,20221103063514,GENERAL_CARGO,,KR BUSAN,KRPUS,2022110414300000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,8.80,125.2618333300,32.8114166700,9.40,55.60,0,54,UNDER_WAY_USING_ENGINE,0,V-AIS,20221103065550,20221103063514,GENERAL_CARGO,,KR BUSAN,KRPUS,2022110414300000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,8.80,125.2984833300,32.8360500000,9.40,51.80,0,49,UNDER_WAY_USING_ENGINE,0,V-AIS,20221103072927,20221103063514,GENERAL_CARGO,,KR BUSAN,KRPUS,2022110414300000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,8.80,125.4049166700,32.9119833300,9.20,43.00,0,40,UNDER_WAY_USING_ENGINE,0,V-AIS,20221103075815,20221103063514,GENERAL_CARGO,,KR BUSAN,KRPUS,2022110414300000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,8.80,125.4543333300,32.9674166700,9.20,37.70,0,39,UNDER_WAY_USING_ENGINE,0,V-AIS,20221103081855,20221103063514,GENERAL_CARGO,,KR BUSAN,KRPUS,2022110414300000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,8.80,125.5025333300,32.9956833300,9.40,70.00,0,70,UNDER_WAY_USING_ENGINE,0,V-AIS,20221103083932,20221103063514,GENERAL_CARGO,,KR BUSAN,KRPUS,2022110414300000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,8.80,125.5658000000,33.0250166700,9.40,47.20,0,50,UNDER_WAY_USING_ENGINE,0,T-AIS,20221103085807,20221103063514,GENERAL_CARGO,,KR BUSAN,KRPUS,2022110414300000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,5.2,125.578515,34.47516667,13.9,171.1,0.0,169.0,UNDER_WAY_USING_ENGINE,0,T-AIS,20230320200852,20230320031821,,,BUSAN,KRPUS,230322020000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,5.2,125.58211667,34.75293167,12.5,185.0,0.0,182.0,UNDER_WAY_USING_ENGINE,0,T-AIS,20230320185331,20230320031821,,,BUSAN,KRPUS,230322020000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,5.2,125.59635,34.87158333,11.8,183.1,0.0,179.0,UNDER_WAY_USING_ENGINE,0,T-AIS,20230320181842,20230320031821,,,BUSAN,KRPUS,230322020000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,5.2,125.59769833,34.3551,14.3,173.0,0.0,173.0,UNDER_WAY_USING_ENGINE,0,T-AIS,20230320203928,20230320031821,,,BUSAN,KRPUS,230322020000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,5.2,125.61543333,34.22206667,14.5,175.5,0.0,176.0,UNDER_WAY_USING_ENGINE,0,V-AIS,20230320212639,20230320031821,,,BUSAN,KRPUS,230322020000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,5.2,125.62646667,35.06199833,10.7,187.9,0.0,185.0,UNDER_WAY_USING_ENGINE,0,V-AIS,20230320173205,20230320031821,,,BUSAN,KRPUS,230322020000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,5.2,125.63475,35.1218,10.4,186.1,0.0,185.0,UNDER_WAY_USING_ENGINE,0,V-AIS,20230320165854,20230320031821,,,BUSAN,KRPUS,230322020000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,5.2,125.65423333,35.25991667,10.1,186.9,0.0,187.0,UNDER_WAY_USING_ENGINE,0,V-AIS,20230320161518,20230320031821,,,BUSAN,KRPUS,230322020000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,8.80,125.6618666700,33.0972333300,9.50,49.00,0,49,UNDER_WAY_USING_ENGINE,0,T-AIS,20221103093838,20221103063514,GENERAL_CARGO,,KR BUSAN,KRPUS,2022110414300000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,5.2,125.67466667,35.38928333,10.6,185.3,0.0,187.0,UNDER_WAY_USING_ENGINE,0,V-AIS,20230320153047,20230320031821,,,BUSAN,KRPUS,230322020000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,5.2,125.68041667,35.45531667,10.6,184.5,0.0,187.0,UNDER_WAY_USING_ENGINE,0,T-AIS,20230320150039,20230320031821,,,BUSAN,KRPUS,230322020000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,5.2,125.69791667,35.59843333,11.1,191.6,0.0,192.0,UNDER_WAY_USING_ENGINE,0,V-AIS,20230320142046,20230320031821,,,BUSAN,KRPUS,230322020000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,5.2,125.71828333,35.72161667,11.7,190.0,0.0,189.0,UNDER_WAY_USING_ENGINE,0,V-AIS,20230320134234,20230320031821,,,BUSAN,KRPUS,230322020000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,8.80,125.7379166700,33.1547333300,9.40,45.30,0,47,UNDER_WAY_USING_ENGINE,0,T-AIS,20221103101646,20221103063514,GENERAL_CARGO,,KR BUSAN,KRPUS,2022110414300000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,5.2,125.7444,35.82785,12.1,188.6,0.0,188.0,UNDER_WAY_USING_ENGINE,0,V-AIS,20230320130607,20230320031821,,,BUSAN,KRPUS,230322020000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,5.2,125.75025,35.92296667,12.4,174.5,0.0,174.0,UNDER_WAY_USING_ENGINE,0,V-AIS,20230320124015,20230320031821,,,BUSAN,KRPUS,230322020000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,5.2,125.7726,35.97011667,12.7,202.0,0.0,203.0,UNDER_WAY_USING_ENGINE,0,V-AIS,20230320121931,20230320031821,,,BUSAN,KRPUS,230322020000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,5.2,125.80805,36.10123333,12.9,190.0,0.0,186.0,UNDER_WAY_USING_ENGINE,0,V-AIS,20230320114816,20230320031821,,,BUSAN,KRPUS,230322020000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,5.2,125.8304,36.21841667,13.2,188.3,0.0,186.0,UNDER_WAY_USING_ENGINE,0,V-AIS,20230320111005,20230320031821,,,BUSAN,KRPUS,230322020000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,5.2,125.83686667,36.25323333,13.2,188.0,0.0,186.0,UNDER_WAY_USING_ENGINE,0,V-AIS,20230320110036,20230320031821,,,BUSAN,KRPUS,230322020000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,5.2,125.86455,36.40894833,13.1,188.0,0.0,186.0,UNDER_WAY_USING_ENGINE,0,V-AIS,20230320101619,20230320031821,,,BUSAN,KRPUS,230322020000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,5.2,125.88553333,36.55393333,12.8,189.0,0.0,187.0,UNDER_WAY_USING_ENGINE,0,T-AIS,20230320093547,20230320031821,,,BUSAN,KRPUS,230322020000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,8.80,125.8926666700,33.2900816700,9.50,45.70,0,53,UNDER_WAY_USING_ENGINE,0,T-AIS,20221103112239,20221103063514,GENERAL_CARGO,,KR BUSAN,KRPUS,2022110414300000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,8.80,125.9593333300,33.3390666700,9.90,50.00,0,56,UNDER_WAY_USING_ENGINE,0,T-AIS,20221103114950,20221103063514,GENERAL_CARGO,,KR BUSAN,KRPUS,2022110414300000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,8.80,126.0022333300,33.3688833300,10.20,50.80,0,58,UNDER_WAY_USING_ENGINE,0,T-AIS,20221103120629,20221103063514,GENERAL_CARGO,,KR BUSAN,KRPUS,2022110414300000
312773000,8356869,HAO XIANG 11,V3JW,GENERAL_CARGO,70,,A,155.0,22.0,Belize,312,5.2,126.0525,34.0713,10.7,103.5,0.0,103.0,UNDER_WAY_USING_ENGINE,0,V-AIS,20230320233527,20230320031821,,,BUSAN,KRPUS,230322020000
